Polymer Type,Unnamed: 1,Polymer,He,H2,O2,N2,CO2,CH4,Unnamed: 18,Unnamed: 19,Unnamed: 20,log10_He,log10_H2,log10_O2,log10_N2,log10_CO2,log10_CH4,log10_He_Bayesian,log10_H2_Bayesian,log10_O2_Bayesian,log10_N2_Bayesian,log10_CO2_Bayesian,log10_CH4_Bayesian,log10_He_etree,log10_H2_etree,log10_O2_etree,log10_N2_etree,log10_CO2_etree,log10_CH4_etree
Polyarylates,HFBis A-tBI PAR,,91.1,,15.7,3.88,56.9,3.47,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330717,1.959518377,,1.195899652,0.588831726,1.755112266,0.540329475,1.959518377,2.015409381,1.195899652,0.588831726,1.755112266,0.540329475,1.959518377,1.941256629,1.195899652,0.588831726,1.755112266,0.540329475
Polyarylates,Ppha-I PAR,,14.7,,1.53,0.276,6.74,0.25,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330717,1.167317335,,0.184691431,-0.559090918,0.828659897,-0.602059991,1.167317335,1.155849941,0.184691431,-0.559090918,0.828659897,-0.602059991,1.167317335,1.188383292,0.184691431,-0.559090918,0.828659897,-0.602059991
Polyarylates,Ppha-tBI PAR,,35.6,,5.6,1.09,23.8,1.16,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330717,1.551449998,,0.748188027,0.037426498,1.376576957,0.064457989,1.551449998,1.615123229,0.748188027,0.037426498,1.376576957,0.064457989,1.551449998,1.601978545,0.748188027,0.037426498,1.376576957,0.064457989
Polyarylates,FBP-I PAR,,22.3,,3.03,0.57,12.4,0.617,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330717,1.348304863,,0.481442629,-0.244125144,1.093421685,-0.209714836,1.348304863,1.383091128,0.481442629,-0.244125144,1.093421685,-0.209714836,1.348304863,1.427179351,0.481442629,-0.244125144,1.093421685,-0.209714836
Polyarylates,FBP-tBI PAR,,45.9,,9.55,1.93,36.8,2.374,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330717,1.661812686,,0.980003372,0.285557309,1.565847819,0.375480715,1.661812686,1.762404203,0.980003372,0.285557309,1.565847819,0.375480715,1.661812686,1.799663346,0.980003372,0.285557309,1.565847819,0.375480715
Polyarylates,TMBPA-tBI polyarylate,,,,13.1,2.68,46,2.86,,McCaig 1999,http://www.sciencedirect.com/science/article/pii/S0032386198005709,,,1.117271296,0.428134794,1.662757832,0.456366033,1.859329223,1.946523309,1.117271296,0.428134794,1.662757832,0.456366033,1.930444367,2.018898791,1.117271296,0.428134794,1.662757832,0.456366033
Polyarylates,DBDMBPA-tBI polyarylate,,,,6.27,1.06,22.7,1.06,,McCaig 1999,http://www.sciencedirect.com/science/article/pii/S0032386198005709,,,0.797267541,0.025305865,1.356025857,0.025305865,1.655263813,1.719188313,0.797267541,0.025305865,1.356025857,0.025305865,1.674682766,1.683611388,0.797267541,0.025305865,1.356025857,0.025305865
Polyarylates,TBBPA-tBI polyarylate,,,,5.4,0.85,19.7,0.838,,McCaig 1999,http://www.sciencedirect.com/science/article/pii/S0032386198005709,,,0.73239376,-0.070581074,1.294466226,-0.076755981,1.616520583,1.67944226,0.73239376,-0.070581074,1.294466226,-0.076755981,1.635782134,1.666015749,0.73239376,-0.070581074,1.294466226,-0.076755981
Polyarylates,TMFBP-tBI polyarylate,,,,28.1,6,110,6.55,,McCaig 1999,http://www.sciencedirect.com/science/article/pii/S0032386198005709,,,1.44870632,0.77815125,2.041392685,0.8162413,2.089858789,2.223001792,1.44870632,0.77815125,2.041392685,0.8162413,2.161032833,2.187479829,1.44870632,0.77815125,2.041392685,0.8162413
Polyarylates,DMDBFBP-tBI polyarylate,,,,15.4,2.78,71,3.3,,McCaig 1999,http://www.sciencedirect.com/science/article/pii/S0032386198005709,,,1.187520721,0.444044796,1.851258349,0.51851394,1.878132077,2.019342932,1.187520721,0.444044796,1.851258349,0.51851394,2.009427842,2.053160395,1.187520721,0.444044796,1.851258349,0.51851394
Polyarylates,TBBPA-I PAR,,16.3,18.3,1.3,0.18,4.93,0.142,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330905,1.212187604,1.26245109,0.113943352,-0.744727495,0.692846919,-0.847711656,1.212187604,1.26245109,0.113943352,-0.744727495,0.692846919,-0.847711656,1.212187604,1.26245109,0.113943352,-0.744727495,0.692846919,-0.847711656
Polyarylates,TBBPA-tBI PAR,,41.6,54,5.63,0.901,21.5,0.853,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330905,1.619093331,1.73239376,0.750508395,-0.045275209,1.33243846,-0.069050969,1.619093331,1.73239376,0.750508395,-0.045275209,1.33243846,-0.069050969,1.619093331,1.73239376,0.750508395,-0.045275209,1.33243846,-0.069050969
Polyarylates,TBHFBPA-I PAR,,66.3,65,6.75,1.07,35.6,0.597,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330905,1.821513528,1.812913357,0.829303773,0.029383778,1.551449998,-0.224025669,1.821513528,1.812913357,0.829303773,0.029383778,1.551449998,-0.224025669,1.821513528,1.812913357,0.829303773,0.029383778,1.551449998,-0.224025669
Polyarylates,TBHFBPA-tBI PAR,,124,149,22.1,4.47,85.1,3.36,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330905,2.093421685,2.173186268,1.344392274,0.650307523,1.92992956,0.526339277,2.093421685,2.173186268,1.344392274,0.650307523,1.92992956,0.526339277,2.093421685,2.173186268,1.344392274,0.650307523,1.92992956,0.526339277
Polyarylates,TBPhTh-I PAR,,23.4,27.9,1.96,0.29,8.34,0.206,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330905,1.369215857,1.445604203,0.292256071,-0.537602002,0.921166051,-0.68613278,1.369215857,1.445604203,0.292256071,-0.537602002,0.921166051,-0.68613278,1.369215857,1.445604203,0.292256071,-0.537602002,0.921166051,-0.68613278
Polyarylates,TBPhTh-tBI PAR,,61.3,67.5,7.41,1.28,30.6,1.09,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330905,1.787460475,1.829303773,0.869818208,0.10720997,1.485721426,0.037426498,1.787460475,1.829303773,0.869818208,0.10720997,1.485721426,0.037426498,1.787460475,1.829303773,0.869818208,0.10720997,1.485721426,0.037426498
Polyarylates,TBFBP-I PAR,,38.5,53.5,4.84,0.705,20.4,0.567,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330905,1.58546073,1.728353782,0.684845362,-0.151810883,1.309630167,-0.246416941,1.58546073,1.728353782,0.684845362,-0.151810883,1.309630167,-0.246416941,1.58546073,1.728353782,0.684845362,-0.151810883,1.309630167,-0.246416941
Polyarylates,TBFBP-tBI PAR,,94.4,141,16.8,2.94,69.5,2.77,,Pixton 1995,http://dx.doi.org/10.1002/polb.1995.090330905,1.974971994,2.149219113,1.225309282,0.46834733,1.841984805,0.442479769,1.974971994,2.149219113,1.225309282,0.46834733,1.841984805,0.442479769,1.974971994,2.149219113,1.225309282,0.46834733,1.841984805,0.442479769
Polyarylates,DMBPA-I polyarylate,,9.5,7.79,0.4,0.0628,1.24,0.0459,,Pixton 1995,http://dx.doi.org/10.1021/ma00128a043,0.977723605,0.891537458,-0.397940009,-1.202040356,0.093421685,-1.338187314,0.977723605,0.891537458,-0.397940009,-1.202040356,0.093421685,-1.338187314,0.977723605,0.891537458,-0.397940009,-1.202040356,0.093421685,-1.338187314
Polyarylates,DMBPA-tBI polyarylate,,26,27.1,2.37,0.393,8,0.4,,Pixton 1995,http://dx.doi.org/10.1021/ma00128a043,1.414973348,1.432969291,0.374748346,-0.40560745,0.903089987,-0.397940009,1.414973348,1.432969291,0.374748346,-0.40560745,0.903089987,-0.397940009,1.414973348,1.432969291,0.374748346,-0.40560745,0.903089987,-0.397940009
Polyarylates,TMBPA-I polyarylate,,34,38.6,3.26,0.579,12,0.472,,Pixton 1995,http://dx.doi.org/10.1021/ma00128a043,1.531478917,1.586587305,0.5132176,-0.237321436,1.079181246,-0.326058001,1.531478917,1.586587305,0.5132176,-0.237321436,1.079181246,-0.326058001,1.531478917,1.586587305,0.5132176,-0.237321436,1.079181246,-0.326058001
Polyarylates,TMBPA-tBI polyarylate,,72,96,12.2,2.52,44.6,2.571,,Pixton 1995,http://dx.doi.org/10.1021/ma00128a043,1.857332496,1.982271233,1.086359831,0.401400541,1.649334859,0.410102077,1.857332496,1.982271233,1.086359831,0.401400541,1.649334859,0.410102077,1.857332496,1.982271233,1.086359831,0.401400541,1.649334859,0.410102077
Polyarylates,DiisoBPA-I polyarylate,,19.5,18.9,1.64,0.273,5.16,0.305,,Pixton 1995,http://dx.doi.org/10.1021/ma00128a043,1.290034611,1.276461804,0.214843848,-0.563837353,0.712649702,-0.515700161,1.290034611,1.276461804,0.214843848,-0.563837353,0.712649702,-0.515700161,1.290034611,1.276461804,0.214843848,-0.563837353,0.712649702,-0.515700161
Polyarylates,DiisoBPA-tBI polyarylate,,37.3,41.4,5.03,1.079,16.1,1.43,,Pixton 1995,http://dx.doi.org/10.1021/ma00128a043,1.571708832,1.617000341,0.701567985,0.033021445,1.206825876,0.155336037,1.571708832,1.617000341,0.701567985,0.033021445,1.206825876,0.155336037,1.571708832,1.617000341,0.701567985,0.033021445,1.206825876,0.155336037
Polyarylates,DBDMBPA-I polyarylate,,22.1,23.3,1.52,0.219,5.45,0.151,,Pixton 1995,http://dx.doi.org/10.1021/ma00128a043,1.344392274,1.367355921,0.181843588,-0.659555885,0.736396502,-0.821023053,1.344392274,1.367355921,0.181843588,-0.659555885,0.736396502,-0.821023053,1.344392274,1.367355921,0.181843588,-0.659555885,0.736396502,-0.821023053
Polyarylates,Polyarylate A,,,10.4,1.6,0.282,6.91,0.365,,Zhang 1993,http://dx.doi.org/10.1021/ma00078a010,,1.017033339,0.204119983,-0.549750892,0.839478047,-0.437707136,1.025481592,1.017033339,0.204119983,-0.549750892,0.839478047,-0.437707136,1.013746983,1.017033339,0.204119983,-0.549750892,0.839478047,-0.437707136
Polyarylates,Polyarylate B,,,27.1,5.54,1.37,22.2,1.39,,Zhang 1993,http://dx.doi.org/10.1021/ma00078a010,,1.432969291,0.743509765,0.136720567,1.346352974,0.1430148,1.454707201,1.432969291,0.743509765,0.136720567,1.346352974,0.1430148,1.619653923,1.432969291,0.743509765,0.136720567,1.346352974,0.1430148
Polyarylates,HFBis A-tBI polyarylate,,100,,16,3.72,69.3,,,Loria-Bastarrachea 2007,http://dx.doi.org/10.1002/app.25187,2,,1.204119983,0.57054294,1.840733235,,2,2.071631521,1.204119983,0.57054294,1.840733235,0.521039415,2,2.049752274,1.204119983,0.57054294,1.840733235,0.583385024
Polyarylates,HFBis A-IA polyarylate,,32.7,,3.13,0.65,12.5,,,Loria-Bastarrachea 2007,http://dx.doi.org/10.1002/app.25187,1.514547753,,0.495544338,-0.187086643,1.096910013,,1.514547753,1.492061403,0.495544338,-0.187086643,1.096910013,-0.294395153,1.514547753,1.540104004,0.495544338,-0.187086643,1.096910013,-0.286947895
Polyarylates,SBI-T polyarylate,,68,,13.4,2.98,55.7,4.22,,Pessan 1995,http://dx.doi.org/10.1002/polb.1995.090330317,1.832508913,,1.127104798,0.474216264,1.745855195,0.625312451,1.832508913,1.949486342,1.127104798,0.474216264,1.745855195,0.625312451,1.832508913,1.897049395,1.127104798,0.474216264,1.745855195,0.625312451
Polyarylates,SBI-I polyarylate,,39.1,,5.31,1,18.9,1.14,,Pessan 1995,http://dx.doi.org/10.1002/polb.1995.090330317,1.592176757,,0.725094521,0,1.276461804,0.056904851,1.592176757,1.645293376,0.725094521,0,1.276461804,0.056904851,1.592176757,1.619231501,0.725094521,0,1.276461804,0.056904851
Polyarylates,Polyarylate BAP/ISO,,23,,2.58,0.54,13.1,0.59,,Loria-Bastarrachea 2010,http://dx.doi.org/10.1021/ie100478v,1.361727836,,0.411619706,-0.26760624,1.117271296,-0.229147988,1.361727836,1.38211135,0.411619706,-0.26760624,1.117271296,-0.229147988,1.361727836,1.393438015,0.411619706,-0.26760624,1.117271296,-0.229147988
Polyarylates,Polyarylate BAP50/ISO,,25.5,,2.84,0.56,16.3,0.65,,Loria-Bastarrachea 2010,http://dx.doi.org/10.1021/ie100478v,1.40654018,,0.45331834,-0.251811973,1.212187604,-0.187086643,1.40654018,1.450746339,0.45331834,-0.251811973,1.212187604,-0.187086643,1.40654018,1.409204478,0.45331834,-0.251811973,1.212187604,-0.187086643
Polyarylates,Polyarylate BF/ISO,,30.2,,3.92,0.64,20.1,0.71,,Loria-Bastarrachea 2010,http://dx.doi.org/10.1021/ie100478v,1.480006943,,0.593286067,-0.193820026,1.303196057,-0.148741651,1.480006943,1.556811266,0.593286067,-0.193820026,1.303196057,-0.148741651,1.480006943,1.514375719,0.593286067,-0.193820026,1.303196057,-0.148741651
Polycarbonates,TMPC,tetramethyl bisphenol-A polycarbonate,46,32,5.6,1.1,18.6,0.89,,Hellums 1989,http://www.sciencedirect.com/science/article/pii/S0376738800811734,1.662757832,1.505149978,0.748188027,0.041392685,1.269512944,-0.050609993,1.662757832,1.505149978,0.748188027,0.041392685,1.269512944,-0.050609993,1.662757832,1.505149978,0.748188027,0.041392685,1.269512944,-0.050609993
Polycarbonates,TCPC,tetrachloro bisphenol-A polycarbonate,27.4,,2.3,0.36,6.7,0.22,,Muruganandam 1987,http://www.sciencedirect.com/science/article/pii/S0376738800800319,1.437750563,,0.361727836,-0.443697499,0.826074803,-0.657577319,1.437750563,1.389869331,0.361727836,-0.443697499,0.826074803,-0.657577319,1.437750563,1.387332361,0.361727836,-0.443697499,0.826074803,-0.657577319
Polycarbonates,TBPC,tetrabromo bisphenol-A polycarbonate,18,43,1.5,0.2,4.2,0.12,,Hellums 1991,http://dx.doi.org/10.1002/app.1991.070431103,1.255272505,1.633468456,0.176091259,-0.698970004,0.62324929,-0.920818754,1.255272505,1.633468456,0.176091259,-0.698970004,0.62324929,-0.920818754,1.255272505,1.633468456,0.176091259,-0.698970004,0.62324929,-0.920818754
Polycarbonates,HFPC,Hexafluoro bisphenol-A polycarbonate,60,27,6.9,1.7,24,1.05,,Hellums 1989,http://www.sciencedirect.com/science/article/pii/S0376738800811734,1.77815125,1.431363764,0.838849091,0.230448921,1.380211242,0.021189299,1.77815125,1.431363764,0.838849091,0.230448921,1.380211242,0.021189299,1.77815125,1.431363764,0.838849091,0.230448921,1.380211242,0.021189299
Polycarbonates,TMHFPC,tetramethyl hexafluoro bisphenol-A polycarbonate,206,126,32,7.7,111,4.7,,Hellums 1989,http://www.sciencedirect.com/science/article/pii/S0376738800811734,2.31386722,2.100370545,1.505149978,0.886490725,2.045322979,0.672097858,2.31386722,2.100370545,1.505149978,0.886490725,2.045322979,0.672097858,2.31386722,2.100370545,1.505149978,0.886490725,2.045322979,0.672097858
Polycarbonates,TBHFPC,tetrabromo hexafluoro bisphenol-A polycarbonate,100,10.6,9.7,1.8,32,0.89,,Hellums 1991,http://dx.doi.org/10.1002/app.1991.070431103,2,1.025305865,0.986771734,0.255272505,1.505149978,-0.050609993,2,1.025305865,0.986771734,0.255272505,1.505149978,-0.050609993,2,1.025305865,0.986771734,0.255272505,1.505149978,-0.050609993
Polycarbonates,NBPC,bisphenol of norbornane polycarbonate,19,22,2.4,0.47,9.1,0.48,,McHattie 1991,http://dx.doi.org/10.1002/polb.1991.090290612,1.278753601,1.342422681,0.380211242,-0.327902142,0.959041392,-0.318758763,1.278753601,1.342422681,0.380211242,-0.327902142,0.959041392,-0.318758763,1.278753601,1.342422681,0.380211242,-0.327902142,0.959041392,-0.318758763
Polycarbonates,PCZ,bisphenol-Z polycarbonate,10,9.1,0.6,0.105,2.2,0.092,,McHattie 1991,http://dx.doi.org/10.1002/polb.1991.090290612,1,0.959041392,-0.22184875,-0.978810701,0.342422681,-1.036212173,1,0.959041392,-0.22184875,-0.978810701,0.342422681,-1.036212173,1,0.959041392,-0.22184875,-0.978810701,0.342422681,-1.036212173
Polycarbonates,BCPC,bisphenol of chloral polycarbonate,12,12.4,1.4,0.27,5.6,0.23,,McHattie 1991,http://dx.doi.org/10.1002/polb.1991.090290612,1.079181246,1.093421685,0.146128036,-0.568636236,0.748188027,-0.638272164,1.079181246,1.093421685,0.146128036,-0.568636236,0.748188027,-0.638272164,1.079181246,1.093421685,0.146128036,-0.568636236,0.748188027,-0.638272164
Polycarbonates,PC-AP,bisphenol acetophenone polycarbonate,13.9,,1.84,0.361,9.48,0.419,,Aguilar-Vega 1993,http://dx.doi.org/10.1002/polb.1993.090311116,1.1430148,,0.264817823,-0.442492798,0.976808337,-0.377785977,1.1430148,1.171638251,0.264817823,-0.442492798,0.976808337,-0.377785977,1.1430148,1.210172606,0.264817823,-0.442492798,0.976808337,-0.377785977
Polycarbonates,FBPC,fluorene bisphenol polycarbonate,21.8,,3.18,0.592,15.1,0.581,,Aguilar-Vega 1993,http://dx.doi.org/10.1002/polb.1993.090311116,1.338456494,,0.50242712,-0.227678293,1.178976947,-0.235823868,1.338456494,1.380921272,0.50242712,-0.227678293,1.178976947,-0.235823868,1.338456494,1.409782237,0.50242712,-0.227678293,1.178976947,-0.235823868
Polycarbonates,PC,bisphenol-A polycarbonate,13,13.3,1.6,0.38,6.8,0.36,,Hellums 1989,http://www.sciencedirect.com/science/article/pii/S0376738800811734,1.113943352,1.123851641,0.204119983,-0.420216403,0.832508913,-0.443697499,1.113943352,1.123851641,0.204119983,-0.420216403,0.832508913,-0.443697499,1.113943352,1.123851641,0.204119983,-0.420216403,0.832508913,-0.443697499
Polycarbonates,PC,Bisphenol A polycarbonate,10,12,1.4,0.3,8,,,Norton 1963,http://dx.doi.org/10.1002/app.1963.070070507,1,1.079181246,0.146128036,-0.522878745,0.903089987,,1,1.079181246,0.146128036,-0.522878745,0.903089987,-0.371803145,1,1.079181246,0.146128036,-0.522878745,0.903089987,-0.451903943
Polycarbonates,PC,Bisphenol A polycarbonate,13.6,,1.484,0.289,6,0.257,,Muruganandam 1987,http://www.sciencedirect.com/science/article/pii/S0376738800800319,1.133538908,,0.171433901,-0.539102157,0.77815125,-0.590066877,1.133538908,1.106731514,0.171433901,-0.539102157,0.77815125,-0.590066877,1.133538908,1.209933036,0.171433901,-0.539102157,0.77815125,-0.590066877
Polycarbonates,,Tetramethyl Bis A polycarbonate,46.2,,5.59,1.09,17.6,0.86,,Muruganandam 1987,http://www.sciencedirect.com/science/article/pii/S0376738800800319,1.664641976,,0.747411808,0.037426498,1.245512668,-0.065501549,1.664641976,1.670634663,0.747411808,0.037426498,1.245512668,-0.065501549,1.664641976,1.521079751,0.747411808,0.037426498,1.245512668,-0.065501549
Polycarbonates,,Tetrachloro Bis A polycarbonate,27.4,,2.29,0.36,6.66,0.226,,Muruganandam 1987,http://www.sciencedirect.com/science/article/pii/S0376738800800319,1.437750563,,0.359835482,-0.443697499,0.823474229,-0.645891561,1.437750563,1.391156503,0.359835482,-0.443697499,0.823474229,-0.645891561,1.437750563,1.380600343,0.359835482,-0.443697499,0.823474229,-0.645891561
Polycarbonates,,Tetrabromo Bis A polycarbonate,17.6,,1.36,0.182,4.23,0.126,,Muruganandam 1987,http://www.sciencedirect.com/science/article/pii/S0376738800800319,1.245512668,,0.133538908,-0.739928612,0.626340367,-0.899629455,1.245512668,1.206234134,0.133538908,-0.739928612,0.626340367,-0.899629455,1.245512668,1.421090908,0.133538908,-0.739928612,0.626340367,-0.899629455
Polycarbonates,,Tetramethyl Bis A polycarbonate,47,,5.5,1.05,21.7,1.05,,Muruganandam 1987,http://dx.doi.org/10.1002/polb.1987.090251109,1.672097858,,0.740362689,0.021189299,1.336459734,0.021189299,1.672097858,1.713057003,0.740362689,0.021189299,1.336459734,0.021189299,1.672097858,1.668499407,0.740362689,0.021189299,1.336459734,0.021189299
Polycarbonates,,Bisphenol A polycarbonate,,13,1.6,0.329,7.9,,,Pinnau 1991,http://www.sciencedirect.com/science/article/pii/003238619190342G,,1.113943352,0.204119983,-0.482804102,0.897627091,,1.130691112,1.113943352,0.204119983,-0.482804102,0.897627091,-0.453257892,1.081806409,1.113943352,0.204119983,-0.482804102,0.897627091,-0.427533816
Polycarbonates,,Poly(estercarbonate) APEC 9308,,15,1.85,0.396,9.1,,,Pinnau 1991,http://www.sciencedirect.com/science/article/pii/003238619190342G,,1.176091259,0.267171728,-0.402304814,0.959041392,,1.18738254,1.176091259,0.267171728,-0.402304814,0.959041392,-0.376680472,1.152495886,1.176091259,0.267171728,-0.402304814,0.959041392,-0.322433122
Polycarbonates,,Bisphenol chloral polycarbonate,10.2,10.3,1.4,0.25,7.4,0.31,,Chiou 1987,http://dx.doi.org/10.1002/app.1987.070340314,1.008600172,1.012837225,0.146128036,-0.602059991,0.86923172,-0.508638306,1.008600172,1.012837225,0.146128036,-0.602059991,0.86923172,-0.508638306,1.008600172,1.012837225,0.146128036,-0.602059991,0.86923172,-0.508638306
Polycarbonates,,Bisphenol A Polycarbonate,13.2,,1.48,0.288,7.54,0.331,,Aguilar-Vega 1993,http://dx.doi.org/10.1002/polb.1993.090311116,1.120573931,,0.170261715,-0.540607512,0.877371346,-0.480172006,1.120573931,1.131741854,0.170261715,-0.540607512,0.877371346,-0.480172006,1.120573931,1.1667105,0.170261715,-0.540607512,0.877371346,-0.480172006
Polycarbonates,,Bis AP polycarbonate,13.9,,1.84,0.361,9.48,0.419,,Aguilar-Vega 1993,http://dx.doi.org/10.1002/polb.1993.090311116,1.1430148,,0.264817823,-0.442492798,0.976808337,-0.377785977,1.1430148,1.171638251,0.264817823,-0.442492798,0.976808337,-0.377785977,1.1430148,1.210172606,0.264817823,-0.442492798,0.976808337,-0.377785977
Polycarbonates,,Bis fluorene polycarbonate,21.8,,3.18,0.592,15.1,0.581,,Aguilar-Vega 1993,http://dx.doi.org/10.1002/polb.1993.090311116,1.338456494,,0.50242712,-0.227678293,1.178976947,-0.235823868,1.338456494,1.380921272,0.50242712,-0.227678293,1.178976947,-0.235823868,1.338456494,1.409782237,0.50242712,-0.227678293,1.178976947,-0.235823868
Polycarbonates,,Spirobiindane polycarbonate,,,7,1.373,30,0.2,,Hellums 1992,http://www.sciencedirect.com/science/article/pii/037673889287041U,,,0.84509804,0.137670537,1.477121255,-0.698970004,2.24765695,2.082513933,0.84509804,0.137670537,1.477121255,-0.698970004,1.828985849,1.821022842,0.84509804,0.137670537,1.477121255,-0.698970004
